id,cuisine
25351,spanish
4227,filipino
25371,filipino
25378,irish
25381,filipino
25386,filipino
25387,indian
25388,filipino
25391,filipino
25404,cajun_creole
25407,filipino
25409,irish
25411,indian
25412,thai
25416,vietnamese
7393,vietnamese
25429,greek
25430,moroccan
25439,filipino
25451,indian
25461,irish
25472,filipino
25477,mexican
25484,indian
25492,indian
9710,filipino
25496,vietnamese
25500,moroccan
25505,moroccan
25509,korean
25511,vietnamese
25518,vietnamese
25524,thai
25529,moroccan
25531,vietnamese
25544,indian
25551,indian
25554,filipino
25558,filipino
25559,filipino
25560,moroccan
25563,irish
25569,korean
25575,vietnamese
25577,moroccan
25578,indian
25581,filipino
25583,vietnamese
25586,filipino
9726,irish
25590,filipino
25591,korean
47956,filipino
25598,indian
25604,greek
25606,filipino
25610,chinese
25613,southern_us
25617,filipino
25622,indian
25626,moroccan
25633,filipino
25636,indian
25639,indian
42503,mexican
25649,filipino
25654,filipino
25657,moroccan
25666,filipino
25669,indian
25673,korean
25679,indian
25684,southern_us
25686,indian
25690,korean
25694,indian
25696,indian
25698,filipino
25699,greek
25701,indian
25703,moroccan
25705,filipino
25706,indian
25711,indian
25721,moroccan
25722,moroccan
25728,vietnamese
25730,filipino
25731,moroccan
25732,indian
25735,indian
25736,filipino
25745,italian
25747,indian
25749,british
25753,vietnamese
25754,spanish
25756,indian
25767,indian
25777,indian
25778,irish
25779,filipino
25790,filipino
25799,korean
25802,chinese
25806,filipino
25807,korean
25815,indian
25821,moroccan
9765,greek
25833,moroccan
25840,moroccan
42536,korean
25844,indian
47998,indian
25846,indian
25849,moroccan
25850,british
25853,greek
25872,korean
25873,indian
25876,filipino
25882,filipino
25889,russian
25895,korean
25896,korean
25901,indian
25907,korean
25913,filipino
25914,moroccan
25918,filipino
25919,vietnamese
25926,filipino
25930,korean
25932,indian
25933,irish
25936,filipino
25937,chinese
25941,filipino
25946,cajun_creole
25948,moroccan
25963,korean
25975,indian
25977,moroccan
25978,filipino
25981,mexican
25982,filipino
25987,indian
25990,filipino
25992,filipino
26002,spanish
4334,indian
26011,italian
26012,indian
26013,vietnamese
26017,moroccan
26019,irish
4337,indian
37106,indian
26031,indian
26034,cajun_creole
15262,mexican
26041,vietnamese
26042,indian
9802,filipino
4342,indian
26064,indian
26066,indian
26067,filipino
26068,indian
26071,filipino
26073,moroccan
26076,korean
26083,russian
26084,korean
42577,filipino
26094,british
26095,vietnamese
26098,korean
26103,filipino
26112,indian
26122,indian
26127,irish
4356,vietnamese
26138,indian
26150,southern_us
26158,filipino
26166,indian
26180,mexican
26181,filipino
26182,british
26188,spanish
26197,indian
26201,korean
26203,indian
26212,southern_us
9831,indian
26224,indian
26226,korean
26227,mexican
26237,filipino
26244,spanish
26245,vietnamese
26264,irish
26266,korean
26269,filipino
26270,korean
26273,filipino
26274,spanish
26278,indian
26282,irish
26289,indian
26291,irish
26307,vietnamese
26308,mexican
26309,moroccan
15308,moroccan
26314,indian
26318,korean
26319,greek
26323,indian
37156,vietnamese
26337,vietnamese
26338,irish
26355,moroccan
26361,moroccan
9856,filipino
26371,southern_us
26373,filipino
26377,moroccan
26379,vietnamese
26385,vietnamese
26391,indian
26392,vietnamese
26403,indian
37169,indian
26408,vietnamese
48092,korean
42631,indian
26414,indian
48093,moroccan
26420,moroccan
26424,korean
15327,filipino
26429,mexican
26441,indian
26443,mexican
26447,italian
26450,indian
26451,indian
26459,vietnamese
26466,korean
48102,indian
26471,chinese
15066,vietnamese
26476,indian
48105,filipino
26488,moroccan
26493,korean
26496,moroccan
26501,korean
26502,filipino
26504,irish
26506,vietnamese
26511,filipino
26516,moroccan
26517,irish
26520,vietnamese
26522,indian
26523,mexican
26524,vietnamese
26531,korean
26537,british
26543,korean
26546,moroccan
26558,vietnamese
26562,indian
13978,irish
26570,moroccan
26571,indian
26575,greek
26577,vietnamese
26584,british
26586,filipino
26587,korean
26589,irish
26597,russian
26604,indian
26605,vietnamese
26608,japanese
26611,russian
26612,indian
26613,korean
26614,moroccan
26620,brazilian
26624,indian
26627,filipino
26628,moroccan
9900,vietnamese
26636,moroccan
9901,indian
26640,moroccan
26651,indian
26657,indian
26661,filipino
26662,vietnamese
26665,indian
26679,vietnamese
26682,vietnamese
26689,chinese
26692,indian
26693,indian
26715,korean
26717,filipino
26732,mexican
26733,irish
26740,filipino
26743,indian
26749,filipino
26773,filipino
26786,korean
26787,moroccan
26792,filipino
26797,greek
48159,moroccan
26813,vietnamese
26814,vietnamese
26828,italian
26832,indian
26835,indian
26837,korean
26841,filipino
26842,british
26850,mexican
26853,indian
26859,indian
26861,british
26869,indian
26880,moroccan
26881,indian
26886,filipino
26890,indian
26892,indian
26893,indian
26896,indian
4485,filipino
26913,indian
26919,korean
26921,indian
26924,indian
26925,indian
26926,moroccan
4488,indian
4489,vietnamese
26938,indian
26943,brazilian
26957,korean
26963,filipino
26964,filipino
26966,moroccan
26969,korean
26973,british
26974,filipino
26976,filipino
26981,vietnamese
26982,indian
26983,indian
26984,irish
26985,filipino
26986,filipino
26992,british
26997,indian
26998,filipino
42729,moroccan
27000,filipino
48191,vietnamese
27005,british
27020,cajun_creole
27022,mexican
27025,indian
27030,indian
27031,moroccan
27034,indian
27036,greek
27039,indian
27040,irish
27043,indian
27047,spanish
27053,indian
27054,mexican
27055,moroccan
27062,moroccan
27063,southern_us
27065,vietnamese
27066,mexican
4511,irish
27068,thai
27069,cajun_creole
27078,filipino
27083,thai
27089,vietnamese
27095,indian
27096,korean
27106,indian
27112,filipino
27115,mexican
27119,indian
27123,moroccan
27133,filipino
48213,vietnamese
27139,filipino
27149,filipino
27151,filipino
27157,indian
27174,indian
36912,moroccan
27176,indian
27178,filipino
27182,moroccan
27190,moroccan
27198,indian
27199,indian
27201,chinese
27205,filipino
27208,indian
27210,indian
27214,indian
40946,filipino
27221,moroccan
4537,filipino
27233,indian
27238,vietnamese
27239,indian
37308,indian
48231,korean
27248,filipino
27251,thai
27254,spanish
37311,indian
27260,indian
27268,spanish
27269,filipino
27270,greek
27282,filipino
27283,vietnamese
27286,filipino
27289,filipino
27292,indian
27300,indian
27308,indian
27311,indian
27317,moroccan
27323,moroccan
27326,filipino
27334,moroccan
27335,filipino
27337,british
27340,spanish
27341,indian
27343,korean
27346,chinese
27349,indian
27350,filipino
27352,greek
27353,filipino
27355,indian
27356,indian
27359,filipino
27362,filipino
27365,indian
27372,moroccan
27373,korean
27377,indian
27383,greek
27384,indian
27385,vietnamese
27388,filipino
27392,spanish
27394,indian
27396,spanish
15489,indian
27402,indian
27411,vietnamese
27412,british
27418,korean
27423,filipino
27424,moroccan
27427,moroccan
27428,italian
27429,indian
27446,italian
27449,moroccan
27450,korean
27456,moroccan
27463,indian
27465,filipino
27471,moroccan
27479,indian
4582,indian
27494,moroccan
27495,filipino
27505,filipino
27508,indian
27510,irish
27514,british
37354,filipino
48277,irish
27520,moroccan
27525,korean
27531,moroccan
27542,mexican
34742,korean
27544,indian
27549,indian
27553,spanish
15515,filipino
27560,korean
27565,indian
27573,moroccan
27589,jamaican
27590,mexican
27591,moroccan
27597,filipino
27604,italian
27618,filipino
27623,spanish
27624,korean
27627,spanish
27629,irish
27630,moroccan
27632,korean
27633,filipino
27634,moroccan
10067,indian
27641,indian
27644,filipino
27647,indian
37376,irish
27651,filipino
27652,cajun_creole
27653,indian
27656,cajun_creole
10073,greek
27672,indian
27674,korean
27677,irish
27678,greek
27684,moroccan
48305,filipino
27690,indian
27704,indian
27705,moroccan
27710,irish
27714,indian
27718,vietnamese
27724,indian
27725,filipino
27727,indian
27737,vietnamese
27744,indian
27745,indian
27747,filipino
27748,indian
27749,filipino
924,indian
27762,filipino
27770,filipino
27779,indian
27795,indian
27801,korean
27812,filipino
27816,filipino
27817,filipino
27821,irish
27827,indian
27829,indian
27838,cajun_creole
27843,korean
27845,filipino
27846,indian
27855,indian
27860,korean
27863,indian
27864,indian
27870,italian
27874,filipino
27876,korean
27877,indian
27882,indian
27885,filipino
27888,indian
27894,filipino
27895,filipino
27905,moroccan
27907,korean
27909,indian
27920,irish
27926,irish
37423,filipino
27932,japanese
48346,korean
27934,irish
27935,irish
27937,korean
27938,greek
27945,korean
27952,indian
27954,vietnamese
27958,indian
27960,indian
27962,filipino
27973,italian
27984,indian
27993,greek
28000,moroccan
28001,indian
28004,filipino
28013,indian
28015,indian
28016,spanish
28018,vietnamese
28026,filipino
28029,indian
28036,moroccan
28040,russian
28041,filipino
28046,korean
28048,indian
28052,filipino
28055,indian
28060,irish
28065,korean
28069,korean
28073,filipino
28077,spanish
28083,korean
28088,filipino
28096,cajun_creole
28097,indian
28105,indian
28106,indian
37453,indian
28118,indian
28125,vietnamese
28126,filipino
28131,filipino
28143,british
28148,filipino
28153,indian
28159,vietnamese
28164,indian
28171,moroccan
42927,korean
28188,indian
28189,irish
28194,chinese
28198,mexican
42930,vietnamese
4701,vietnamese
28209,korean
28211,chinese
28212,filipino
28214,moroccan
28228,filipino
42934,indian
28233,indian
28234,jamaican
28249,filipino
28254,filipino
28258,indian
28263,indian
28264,filipino
28267,indian
28272,brazilian
28282,filipino
28289,greek
28294,irish
28298,indian
28299,italian
28308,indian
28313,indian
28318,indian
28320,indian
28329,moroccan
28330,indian
28339,british
28346,irish
28348,indian
28349,vietnamese
28356,irish
28362,moroccan
28365,indian
28368,british
28371,filipino
28375,southern_us
28377,vietnamese
28381,chinese
28383,filipino
28394,greek
28401,indian
28407,indian
28414,spanish
10197,indian
28418,indian
28419,indian
28420,indian
28425,british
28426,filipino
28430,filipino
28431,indian
28432,korean
10201,greek
28440,greek
28441,spanish
28448,indian
28450,filipino
4743,indian
28463,indian
28464,moroccan
28466,filipino
28467,vietnamese
28470,filipino
28475,indian
28477,indian
28486,korean
42977,moroccan
28501,filipino
28502,moroccan
28508,irish
28513,spanish
28514,vietnamese
28518,irish
28521,korean
28523,filipino
28526,moroccan
28527,filipino
28532,indian
28537,japanese
28544,filipino
28550,greek
28557,filipino
28558,moroccan
28559,indian
28573,vietnamese
28575,indian
28576,indian
28578,indian
28583,vietnamese
28585,indian
28603,filipino
28612,vietnamese
11864,filipino
28618,indian
28624,filipino
28626,irish
28628,korean
28629,spanish
28630,cajun_creole
28640,chinese
28647,moroccan
28648,cajun_creole
28655,korean
28658,filipino
28666,indian
28668,greek
28669,moroccan
28674,korean
28677,korean
28679,indian
28707,cajun_creole
28708,indian
28710,spanish
28717,chinese
28718,moroccan
43016,indian
28724,filipino
28726,filipino
26633,vietnamese
28737,chinese
28741,russian
28743,moroccan
28746,spanish
28748,filipino
28749,filipino
28753,moroccan
28754,japanese
14051,indian
28766,indian
32101,moroccan
28769,filipino
28772,moroccan
28777,indian
28782,korean
28791,korean
28793,indian
4801,cajun_creole
28808,indian
28810,filipino
28815,moroccan
28817,korean
28818,indian
28820,spanish
28828,filipino
28834,indian
28847,indian
28870,filipino
28873,moroccan
28877,indian
28878,indian
28879,filipino
28888,filipino
28890,filipino
37583,indian
28904,irish
43047,indian
28909,indian
28912,korean
28933,indian
10284,moroccan
28947,filipino
28948,moroccan
28951,indian
28956,vietnamese
28962,vietnamese
28974,southern_us
28975,filipino
28979,korean
28982,moroccan
28985,filipino
46793,vietnamese
29004,vietnamese
29008,british
29019,filipino
29020,vietnamese
29023,indian
29024,indian
29026,indian
29029,moroccan
29030,indian
29036,indian
48530,irish
29042,korean
29045,indian
29046,korean
29047,indian
29049,irish
29052,filipino
29057,moroccan
29064,chinese
48535,mexican
29072,indian
29083,korean
29087,indian
29095,filipino
29099,indian
29100,indian
29111,moroccan
29112,filipino
29117,irish
29125,filipino
29127,southern_us
10316,korean
29136,moroccan
37624,indian
29143,greek
29153,indian
29154,irish
29157,vietnamese
29161,jamaican
29165,indian
29169,cajun_creole
29173,indian
29176,indian
29177,greek
29184,filipino
43094,korean
29190,southern_us
29192,moroccan
29194,indian
29197,indian
42435,vietnamese
29207,indian
29209,russian
29211,spanish
29221,moroccan
29222,indian
4874,spanish
29247,irish
29248,indian
29250,indian
29251,spanish
29257,indian
29264,irish
29270,irish
29278,indian
29279,indian
29280,indian
29304,filipino
29308,korean
29309,moroccan
29311,moroccan
29323,moroccan
29332,filipino
29333,spanish
29341,filipino
29343,filipino
29346,chinese
29347,spanish
29348,korean
29349,british
29352,filipino
29362,spanish
29363,vietnamese
29366,filipino
29368,british
29374,indian
29376,indian
29380,indian
29381,filipino
29386,filipino
29394,indian
29402,indian
29409,indian
37672,vietnamese
29426,mexican
29429,vietnamese
29431,thai
29433,indian
29434,french
29440,irish
29443,indian
29444,indian
43137,irish
29448,indian
29458,indian
29460,irish
29462,british
29466,indian
29469,korean
29476,moroccan
29477,indian
29481,filipino
29482,vietnamese
29487,filipino
29500,filipino
29503,moroccan
29505,filipino
29506,vietnamese
29517,filipino
29524,korean
29526,moroccan
29535,filipino
29537,chinese
29542,filipino
29547,vietnamese
29552,moroccan
29559,filipino
29569,indian
29572,moroccan
29576,filipino
29577,brazilian
29599,indian
29603,vietnamese
29607,greek
29614,moroccan
29622,chinese
29627,moroccan
29633,filipino
29639,indian
29651,indian
29659,indian
29667,filipino
29668,filipino
29669,indian
29670,vietnamese
29674,korean
29676,indian
29682,filipino
32254,korean
29688,mexican
29697,mexican
15873,british
29704,korean
29706,filipino
29710,moroccan
29716,vietnamese
29722,filipino
29725,mexican
29727,filipino
29731,indian
29732,vietnamese
37724,irish
48647,british
29740,filipino
29742,spanish
29745,irish
29752,cajun_creole
29754,french
29756,filipino
29760,mexican
29764,mexican
29766,filipino
15884,british
29791,irish
29792,vietnamese
29802,russian
15890,irish
29811,moroccan
29812,indian
29813,french
12995,indian
29822,moroccan
29828,indian
29833,spanish
29847,korean
29848,indian
29855,filipino
29862,indian
15900,filipino
29876,indian
29877,moroccan
29881,indian
29882,indian
29886,filipino
29888,indian
29892,cajun_creole
29914,indian
29923,cajun_creole
29924,indian
29925,filipino
29932,korean
29934,spanish
29939,moroccan
29951,korean
29953,moroccan
37762,moroccan
15917,indian
29971,filipino
29972,indian
29975,moroccan
29979,moroccan
29984,vietnamese
29986,filipino
29992,korean
29993,korean
29994,indian
29995,british
29996,greek
37006,vietnamese
10462,filipino
30007,vietnamese
30008,filipino
30010,filipino
30011,mexican
30014,korean
30015,chinese
30019,moroccan
30020,indian
30022,vietnamese
30024,spanish
30026,british
30031,british
30032,irish
30034,filipino
30043,filipino
30044,indian
30045,korean
30048,indian
30049,spanish
30053,spanish
30058,irish
30061,indian
30068,indian
30069,moroccan
43242,mexican
30080,british
30089,indian
1002,irish
30099,moroccan
30109,vietnamese
30140,indian
43253,indian
30152,korean
30154,vietnamese
30163,irish
30173,moroccan
30181,vietnamese
30183,moroccan
30185,mexican
30197,indian
30198,indian
30203,filipino
30208,chinese
30216,greek
30219,indian
30222,moroccan
30226,chinese
43267,indian
46683,indian
30246,indian
48733,indian
30258,filipino
30260,spanish
43273,filipino
30267,british
30276,irish
30281,mexican
30282,british
30286,moroccan
30287,cajun_creole
30294,filipino
30296,indian
30298,indian
30300,korean
48741,filipino
30306,indian
30307,indian
30309,irish
30310,cajun_creole
30311,korean
30314,indian
30321,mexican
30322,irish
30325,filipino
37824,korean
30343,filipino
30349,indian
30350,filipino
30352,indian
13013,indian
30367,indian
30368,vietnamese
30370,korean
30377,irish
30384,moroccan
30392,vietnamese
30398,brazilian
30403,indian
30405,moroccan
30410,filipino
30421,british
30423,indian
30440,russian
30445,moroccan
30446,indian
30449,indian
30451,moroccan
30456,indian
30457,moroccan
30464,filipino
30471,moroccan
30475,filipino
30479,greek
30481,irish
30484,filipino
43311,indian
30493,korean
30499,moroccan
30500,indian
30506,irish
30508,korean
30512,spanish
30514,filipino
30516,indian
30517,filipino
30518,moroccan
30523,chinese
30533,moroccan
30540,indian
30552,indian
30556,indian
30557,vietnamese
30560,indian
30561,filipino
30562,irish
30565,indian
16352,vietnamese
30578,chinese
30580,moroccan
30583,indian
30584,vietnamese
30589,vietnamese
30590,spanish
30594,moroccan
30597,indian
30598,indian
30609,indian
30621,filipino
43333,filipino
30625,filipino
30626,cajun_creole
30628,indian
37873,moroccan
30636,korean
30639,moroccan
30647,indian
45757,filipino
30662,korean
30667,indian
30674,indian
30682,indian
30683,irish
48805,korean
30688,moroccan
30692,korean
30697,moroccan
5118,indian
30711,filipino
30714,moroccan
30721,filipino
30724,vietnamese
30725,filipino
30742,indian
30746,filipino
30750,filipino
30758,filipino
30764,vietnamese
30770,filipino
30771,indian
30788,indian
30793,mexican
7572,indian
30797,indian
30800,indian
30802,spanish
30805,indian
30816,vietnamese
30817,filipino
30826,filipino
30827,spanish
5138,korean
14120,filipino
30832,greek
30846,irish
30849,filipino
30854,filipino
30861,filipino
30862,spanish
30867,irish
30869,indian
30871,vietnamese
30875,irish
30877,indian
30880,southern_us
30882,indian
30883,indian
30886,filipino
10609,filipino
30890,indian
30894,cajun_creole
30896,filipino
30897,filipino
30898,korean
30902,indian
30903,indian
30904,thai
30905,thai
30909,indian
30917,moroccan
30918,british
43384,irish
30931,vietnamese
30938,indian
30939,spanish
30940,moroccan
30941,filipino
30946,filipino
30950,cajun_creole
30958,indian
5160,spanish
48851,korean
30969,filipino
30971,chinese
30977,italian
48854,russian
30986,moroccan
30988,indian
30991,vietnamese
31007,indian
48859,korean
31016,indian
31020,moroccan
31029,indian
31032,korean
31035,vietnamese
31063,indian
31066,korean
10639,indian
31069,indian
31071,british
31082,indian
31085,korean
31087,filipino
31089,filipino
31090,moroccan
31096,filipino
31098,filipino
31102,british
31103,moroccan
5184,indian
31108,irish
31117,filipino
31121,indian
31130,vietnamese
31140,korean
31141,indian
31143,filipino
31146,moroccan
31147,moroccan
48883,moroccan
48885,korean
31169,indian
31173,indian
31177,indian
31179,indian
6494,korean
31195,filipino
31200,filipino
31228,mexican
31230,irish
31240,filipino
31242,irish
31245,filipino
31246,irish
31282,indian
31295,filipino
31296,spanish
31306,indian
31307,moroccan
31322,indian
31324,indian
31331,japanese
31332,indian
31337,chinese
40324,korean
31347,cajun_creole
31348,mexican
31355,filipino
31356,indian
31361,vietnamese
31371,moroccan
31376,indian
31378,filipino
48921,moroccan
31388,filipino
31391,italian
31393,chinese
31395,indian
31396,korean
31398,indian
38002,filipino
31408,filipino
31409,indian
31410,greek
31420,indian
31430,filipino
38007,indian
31436,indian
31441,indian
31443,mexican
31444,korean
31446,korean
31448,irish
31453,spanish
31457,indian
31459,british
31468,filipino
31474,vietnamese
31475,indian
31476,indian
31482,indian
31483,korean
31486,korean
31489,spanish
31490,indian
31498,filipino
31501,indian
31507,chinese
31513,indian
31515,filipino
31517,filipino
31520,filipino
31525,spanish
31527,filipino
31528,cajun_creole
31530,moroccan
31535,moroccan
31541,indian
31545,greek
31549,vietnamese
31550,filipino
31557,indian
31577,filipino
31584,indian
31586,filipino
48955,indian
31594,indian
31595,korean
31596,korean
31602,indian
31605,mexican
31606,filipino
31607,indian
31610,filipino
31614,indian
5270,filipino
10732,filipino
31629,vietnamese
31632,indian
31633,indian
31643,mexican
31649,moroccan
31653,filipino
31656,vietnamese
31659,indian
31663,indian
31664,italian
31665,indian
31670,filipino
31673,filipino
31677,moroccan
31678,indian
31679,korean
31683,indian
31687,mexican
31690,indian
31697,indian
31702,indian
10745,jamaican
31705,irish
31706,indian
16207,indian
31709,vietnamese
31714,indian
31715,indian
31716,filipino
31720,indian
31725,filipino
31729,british
31735,filipino
31739,irish
31745,mexican
31748,moroccan
31750,moroccan
31767,moroccan
31783,vietnamese
31784,irish
31793,indian
31802,filipino
31809,filipino
31810,filipino
31815,indian
31816,filipino
31818,moroccan
31821,indian
31823,indian
31825,indian
31834,korean
31837,moroccan
31839,moroccan
31842,indian
31844,vietnamese
31849,indian
31850,filipino
31854,indian
31855,indian
31858,indian
31859,indian
31862,vietnamese
31863,filipino
31871,moroccan
31874,moroccan
31881,indian
46889,chinese
31887,indian
31901,korean
31926,indian
31939,vietnamese
31940,filipino
31943,irish
31949,indian
31952,british
31954,vietnamese
31958,filipino
31964,british
31965,indian
31967,cajun_creole
31972,filipino
31976,korean
31984,indian
31985,indian
31986,spanish
38099,indian
31994,vietnamese
31998,spanish
32002,moroccan
32004,indian
32006,indian
32008,filipino
32014,japanese
32015,vietnamese
32016,cajun_creole
32018,irish
32025,indian
32028,indian
32029,indian
43568,cajun_creole
5339,irish
32036,indian
32040,italian
32046,indian
32047,filipino
32048,indian
49032,filipino
32057,moroccan
6523,british
32074,korean
32076,moroccan
32080,indian
32083,filipino
32084,korean
32088,moroccan
32089,korean
38117,thai
32100,moroccan
38118,vietnamese
32111,indian
32114,mexican
32118,japanese
32124,indian
32129,indian
32140,moroccan
32146,british
32160,vietnamese
32162,irish
49051,moroccan
32164,filipino
32166,korean
32168,indian
32173,filipino
32175,indian
32182,indian
32187,indian
10826,filipino
32193,indian
32201,filipino
32212,vietnamese
32215,southern_us
16292,chinese
45809,mexican
32224,chinese
32236,moroccan
32241,vietnamese
32247,filipino
32249,filipino
32253,indian
10894,moroccan
32258,british
32261,vietnamese
32266,filipino
27223,irish
32268,spanish
32270,spanish
16301,korean
32277,irish
32279,indian
32281,indian
32296,filipino
32298,greek
32302,indian
32307,british
32310,indian
32315,filipino
32321,vietnamese
41448,filipino
10849,korean
32338,british
32341,indian
32342,moroccan
16313,filipino
32344,indian
32346,korean
32361,indian
32367,vietnamese
32368,indian
11989,spanish
32376,filipino
32381,filipino
32391,korean
32396,indian
38168,british
32402,irish
32410,filipino
32414,indian
32416,indian
32421,filipino
32438,korean
32449,korean
32450,filipino
49099,indian
32462,indian
32471,indian
32485,moroccan
32493,filipino
32502,vietnamese
32508,russian
32509,korean
32512,filipino
32513,chinese
32514,indian
32516,british
32522,vietnamese
32526,korean
32528,vietnamese
32530,indian
32543,indian
32548,korean
32551,filipino
12219,filipino
32563,filipino
32571,mexican
32575,cajun_creole
32577,moroccan
32578,filipino
32583,filipino
32585,korean
32597,filipino
32603,british
32604,filipino
16357,moroccan
32612,indian
44731,indian
32614,indian
32616,indian
32617,indian
32619,irish
32620,chinese
32625,indian
32630,vietnamese
32639,indian
1087,thai
32651,korean
32656,indian
32666,korean
32670,korean
32682,indian
32683,korean
32687,indian
32697,indian
32700,indian
32704,indian
32705,filipino
32708,indian
32710,indian
32713,indian
32715,cajun_creole
32724,filipino
32728,korean
32737,filipino
16379,moroccan
32743,korean
49148,filipino
32747,indian
32749,moroccan
32752,filipino
32762,irish
32765,filipino
